ID,default_payment_next_month
14697,0.1690003851766469
20765,0.10928558881280012
26177,0.10928558881280012
29311,0.10928558881280012
24408,0.13759305641912986
6383,0.3217767381576335
20685,0.7047440386105595
3809,0.10928558881280012
21273,0.10928558881280012
18934,0.10928558881280012
14851,0.13759305641912986
15039,0.10928558881280012
28924,0.12075791618094021
20323,0.34139453127908403
4159,0.1664600603452772
23311,0.4002148434619855
18500,0.10928558881280012
12312,0.10928558881280012
5176,0.13759305641912986
29809,0.10928558881280012
8224,0.746644351592724
26644,0.813907487226577
21569,0.6248315235226287
3908,0.3429864958037093
14974,0.815324148230164
19720,0.10928558881280012
13244,0.28483600010515964
18037,0.10928558881280012
29716,0.4381752142466156
6784,0.5777682216995366
3110,0.18543626412043038
26797,0.13725316823006167
29080,0.23497236467978777
19229,0.1608732818713667
16329,0.1736768519170597
13004,0.12555040301584833
25354,0.3170711868223861
7464,0.13759305641912986
7911,0.10928558881280012
15409,0.10928558881280012
20893,0.7047440386105595
10835,0.16936534100009296
21892,0.5777682216995366
25921,0.12476688739154625
26056,0.13725316823006167
26809,0.10928558881280012
13321,0.10928558881280012
17387,0.6399799637920706
21143,0.10928558881280012
213,0.10928558881280012
19401,0.5534936077949741
19504,0.1676082204305584
5788,0.22803237744769303
18353,0.13725316823006167
2683,0.13759305641912986
2159,0.10928558881280012
899,0.1690003851766469
10693,0.10928558881280012
23451,0.11508537011215594
18539,0.09347601821194972
4715,0.10928558881280012
9989,0.18036421181076925
12692,0.13759305641912986
12160,0.34139453127908403
10603,0.10928558881280012
13458,0.17031197487932573
5694,0.10928558881280012
2888,0.12340003025085752
29839,0.10928558881280012
7413,0.34139453127908403
21942,0.23497236467978777
9221,0.13759305641912986
20226,0.10928558881280012
2883,0.13759305641912986
14234,0.3217767381576335
13370,0.7752774405014136
2446,0.17143357568892054
6214,0.10928558881280012
6431,0.11508537011215594
19417,0.13725316823006167
15768,0.1676082204305584
7945,0.7359689606420778
1286,0.10928558881280012
15942,0.6270556880403376
6508,0.12837029044621553
23485,0.10928558881280012
23138,0.10928558881280012
26282,0.10928558881280012
5028,0.13725316823006167
24578,0.13725316823006167
12846,0.7047440386105595
23194,0.10928558881280012
15680,0.15724011417230346
11623,0.5994666123298478
304,0.20790237984706686
7304,0.13759305641912986
3448,0.13759305641912986
28975,0.7047440386105595
25985,0.42166153576327464
29680,0.10928558881280012
1043,0.10928558881280012
28212,0.13759305641912986
5098,0.3500716118494123
17148,0.20790237984706686
26345,0.16396890633844258
28029,0.09959287322657823
16256,0.34139453127908403
22932,0.10928558881280012
17648,0.13725316823006167
13904,0.34139453127908403
14574,0.12974105038178743
7731,0.13759305641912986
2694,0.10928558881280012
14342,0.1664600603452772
9339,0.10928558881280012
19614,0.15190172236131505
3209,0.10928558881280012
11420,0.1608732818713667
6280,0.10928558881280012
13347,0.11745734799971616
22568,0.13725316823006167
22426,0.13759305641912986
27103,0.13759305641912986
28811,0.11508537011215594
27614,0.5071286461307694
17094,0.10928558881280012
8391,0.6504140564836177
14918,0.34139453127908403
18374,0.2870857936093559
24387,0.23026012493174242
5525,0.1608732818713667
29090,0.1780408067904309
11319,0.391809652582034
19054,0.10928558881280012
20881,0.27959808716678103
13047,0.1690003851766469
8339,0.13725316823006167
8866,0.34139453127908403
8966,0.26180765289854563
24917,0.10928558881280012
24622,0.13725316823006167
7525,0.10305942625654418
23942,0.16936534100009296
8918,0.10928558881280012
2751,0.2544565205516593
24940,0.10928558881280012
12726,0.12476688739154625
23993,0.10928558881280012
10175,0.13725316823006167
14554,0.10928558881280012
6442,0.10928558881280012
14666,0.10928558881280012
18743,0.10928558881280012
12144,0.13725316823006167
25599,0.10928558881280012
27155,0.7427085506441728
11265,0.27147046547982967
26947,0.2132102005269875
25937,0.34139453127908403
20353,0.18036421181076925
11634,0.13759305641912986
28096,0.13759305641912986
19067,0.10928558881280012
18946,0.10718377377920132
25215,0.1893014054331437
5430,0.10928558881280012
24433,0.10928558881280012
29306,0.10928558881280012
20713,0.10928558881280012
16168,0.10928558881280012
4038,0.13759305641912986
16618,0.13759305641912986
10706,0.10928558881280012
17714,0.10928558881280012
23060,0.39446909636798183
28099,0.13759305641912986
19158,0.10928558881280012
16577,0.6338404421709964
18448,0.10928558881280012
18991,0.10928558881280012
2307,0.18929747928872517
13025,0.13725316823006167
26861,0.13725316823006167
11334,0.7471294143059752
25761,0.13253023970790728
8240,0.13725316823006167
20962,0.6248315235226287
12873,0.10928558881280012
6196,0.10928558881280012
18890,0.10928558881280012
11239,0.13725316823006167
25073,0.10928558881280012
16475,0.1736768519170597
28874,0.10928558881280012
12850,0.12476688739154625
6336,0.10928558881280012
18737,0.3217767381576335
29149,0.1608732818713667
11545,0.13759305641912986
14044,0.1876038405843278
6390,0.12476688739154625
22097,0.10928558881280012
7515,0.11978518586516294
9284,0.7752774405014136
28254,0.10928558881280012
12428,0.13759305641912986
12832,0.813907487226577
13034,0.13759305641912986
10658,0.13690044064631202
29479,0.2835761151742836
10053,0.10928558881280012
4266,0.12974105038178743
18526,0.1736768519170597
19999,0.10951374565479206
2527,0.5947509034367114
29189,0.1780408067904309
18321,0.10928558881280012
11724,0.10928558881280012
10898,0.20329741952858676
22944,0.13725316823006167
17035,0.10928558881280012
3120,0.13759305641912986
10269,0.10928558881280012
24595,0.34139453127908403
22758,0.12576898287821867
12378,0.10928558881280012
8775,0.1676082204305584
15093,0.11745734799971616
26474,0.10928558881280012
16827,0.1736768519170597
16201,0.34139453127908403
21709,0.6399799637920706
22681,0.13725316823006167
20306,0.1676082204305584
4414,0.10928558881280012
25408,0.1780408067904309
6107,0.34139453127908403
13480,0.7752774405014136
14147,0.13759305641912986
11558,0.10928558881280012
16019,0.10928558881280012
28778,0.10928558881280012
26792,0.10928558881280012
23923,0.1602450825812076
7252,0.10928558881280012
13779,0.7752774405014136
12030,0.43261336399194755
25121,0.10928558881280012
8196,0.42973122132487623
11353,0.11508537011215594
21112,0.13725316823006167
26842,0.10928558881280012
27705,0.5021963594332968
5556,0.11148439252027743
25388,0.6417056557401123
6696,0.17031197487932573
23596,0.09756484585550733
27455,0.3217767381576335
7675,0.13759305641912986
25532,0.13725316823006167
14328,0.5777682216995366
2365,0.10928558881280012
15954,0.17598240530841988
2508,0.1736768519170597
5125,0.17173877491810707
4652,0.20790237984706686
20786,0.10928558881280012
14561,0.10928558881280012
14607,0.10928558881280012
27918,0.13725316823006167
26501,0.6566894258365605
9877,0.3429864958037093
4979,0.10928558881280012
23354,0.13725316823006167
21406,0.10928558881280012
21135,0.12340003025085752
22004,0.27358347506712194
5808,0.10928558881280012
25719,0.10928558881280012
4320,0.13778572117376028
13267,0.1676082204305584
16591,0.42949141714780165
27663,0.36204064639245115
20130,0.6417056557401123
14669,0.13725316823006167
2014,0.20051259375170585
26039,0.13725316823006167
20160,0.15990352905885988
4483,0.11978518586516294
16716,0.12075791618094021
10020,0.1676082204305584
3373,0.10928558881280012
7203,0.1736768519170597
18089,0.1676082204305584
12036,0.7930574610224019
14795,0.10928558881280012
17211,0.13759305641912986
9319,0.6248315235226287
5011,0.15724011417230346
24188,0.10928558881280012
26689,0.10928558881280012
8491,0.20790237984706686
28752,0.10928558881280012
22092,0.10928558881280012
24307,0.10928558881280012
21826,0.10928558881280012
14272,0.10928558881280012
27609,0.10928558881280012
16810,0.10928558881280012
16052,0.10928558881280012
23428,0.3217767381576335
17002,0.2852847272020025
3593,0.7147656876224444
7299,0.10928558881280012
13655,0.10928558881280012
26722,0.10928558881280012
27897,0.11508537011215594
14690,0.10928558881280012
13946,0.34139453127908403
18088,0.13759305641912986
24493,0.10928558881280012
23423,0.3462649174404503
3544,0.10928558881280012
21238,0.10928558881280012
14415,0.3483607679898455
21776,0.1676082204305584
746,0.10928558881280012
964,0.12974105038178743
12573,0.10951374565479206
1119,0.34139453127908403
24894,0.10928558881280012
21855,0.10928558881280012
23988,0.10928558881280012
3640,0.10928558881280012
26538,0.13253023970790728
20036,0.13725316823006167
22454,0.1736768519170597
8403,0.13759305641912986
11704,0.13725316823006167
9524,0.10928558881280012
13982,0.10928558881280012
13331,0.30835206085865347
26961,0.10928558881280012
27119,0.13759305641912986
2844,0.5777682216995366
27690,0.10928558881280012
28157,0.10928558881280012
6478,0.12974105038178743
24766,0.8761310895600274
2989,0.10928558881280012
1662,0.13759305641912986
22734,0.3217767381576335
27096,0.13759305641912986
21646,0.13725316823006167
24197,0.09233007771694927
27983,0.10928558881280012
28471,0.12875234151361886
20835,0.11711020827248322
7139,0.10928558881280012
8039,0.10928558881280012
25442,0.13725316823006167
7372,0.2835761151742836
17338,0.10928558881280012
16644,0.15190172236131505
26236,0.13759305641912986
16612,0.36204064639245115
29075,0.3217767381576335
22962,0.1608732818713667
16232,0.10928558881280012
1325,0.10928558881280012
13368,0.12075791618094021
6564,0.10928558881280012
16291,0.3217767381576335
5536,0.10928558881280012
27721,0.2746665562729605
26363,0.13759305641912986
9580,0.1736768519170597
21320,0.3217767381576335
7649,0.10928558881280012
5274,0.3500716118494123
4072,0.10928558881280012
28612,0.6504140564836177
11241,0.6417056557401123
1135,0.4381752142466156
23543,0.13725316823006167
10512,0.13759305641912986
23925,0.10928558881280012
29641,0.11148439252027743
21365,0.12974105038178743
16204,0.13759305641912986
18028,0.34139453127908403
3695,0.6248315235226287
28042,0.09619728478522731
2878,0.2835761151742836
19837,0.13759305641912986
7120,0.13759305641912986
24793,0.13725316823006167
231,0.10928558881280012
28009,0.34139453127908403
17188,0.3500716118494123
476,0.10928558881280012
18432,0.10928558881280012
8309,0.13725316823006167
13881,0.10928558881280012
11501,0.13759305641912986
14227,0.4377254768531836
19452,0.13725316823006167
21315,0.13725316823006167
24633,0.11508537011215594
18903,0.19353865358306163
28934,0.34139453127908403
12633,0.13759305641912986
3780,0.10928558881280012
478,0.1736768519170597
7917,0.38508105782985275
5904,0.3500716118494123
14649,0.10787277190672599
12806,0.13759305641912986
12496,0.5983643657565385
3501,0.7752774405014136
23998,0.10928558881280012
18014,0.10928558881280012
9497,0.10928558881280012
26439,0.10928558881280012
12553,0.10928558881280012
9671,0.17031197487932573
2305,0.10928558881280012
20194,0.10928558881280012
5270,0.10928558881280012
11553,0.34139453127908403
22256,0.14763783697269486
23168,0.09233007771694927
3455,0.6248315235226287
919,0.10928558881280012
17481,0.10928558881280012
25850,0.12340003025085752
647,0.6635520408259242
3299,0.6964869465394128
4431,0.10928558881280012
19134,0.6417056557401123
23285,0.10646103798453149
26740,0.2343086423002061
9287,0.7752774405014136
25744,0.6248315235226287
5014,0.15724011417230346
28395,0.13725316823006167
12562,0.10928558881280012
15997,0.10928558881280012
26360,0.13725316823006167
4734,0.13759305641912986
26798,0.13999681721651502
23660,0.10928558881280012
28530,0.19353865358306163
20185,0.13725316823006167
12114,0.13759305641912986
4133,0.09449533126140437
6525,0.10928558881280012
6292,0.10928558881280012
2139,0.1809280086554866
4611,0.1676082204305584
25208,0.1676082204305584
10478,0.3217767381576335
9942,0.20790237984706686
3297,0.10928558881280012
20745,0.12340003025085752
2930,0.09224641675632113
18747,0.10928558881280012
1878,0.10928558881280012
22226,0.10928558881280012
17085,0.10928558881280012
6596,0.6290637798206549
29855,0.13725316823006167
17722,0.13759305641912986
25981,0.13725316823006167
9599,0.13759305641912986
19200,0.10928558881280012
21015,0.10928558881280012
13263,0.813907487226577
8825,0.13725316823006167
19002,0.2866039589751562
11522,0.10928558881280012
11994,0.813907487226577
6077,0.6504140564836177
1918,0.10928558881280012
14086,0.3217767381576335
10800,0.10928558881280012
959,0.12340003025085752
14932,0.13759305641912986
19461,0.5777682216995366
22783,0.10928558881280012
29950,0.10928558881280012
13637,0.13725316823006167
8305,0.10928558881280012
26152,0.10928558881280012
8806,0.10951374565479206
15649,0.10928558881280012
16706,0.12075791618094021
17182,0.13411010971445345
6053,0.3106054480044106
22514,0.09347601821194972
29370,0.14826935800945784
22182,0.13725316823006167
14335,0.10928558881280012
6961,0.10928558881280012
4105,0.7041608546558673
16780,0.32292505509447816
2847,0.1676082204305584
18869,0.3429864958037093
19080,0.10928558881280012
18952,0.6870851266539434
15647,0.10928558881280012
19570,0.10928558881280012
751,0.1779630208010084
7420,0.23497236467978777
15228,0.10928558881280012
19775,0.10928558881280012
21741,0.6566894258365605
20218,0.34139453127908403
23418,0.7471294143059752
23655,0.13725316823006167
5386,0.2544565205516593
27091,0.1736768519170597
23555,0.13759305641912986
108,0.13759305641912986
12164,0.5777682216995366
7088,0.14411164164213808
20708,0.10928558881280012
8466,0.12974105038178743
19834,0.10928558881280012
29874,0.10928558881280012
24823,0.13725316823006167
21428,0.7147656876224444
13203,0.10928558881280012
10092,0.6248315235226287
7121,0.10951374565479206
4416,0.13759305641912986
26532,0.10928558881280012
23924,0.3217767381576335
23137,0.10928558881280012
10810,0.21721590499816923
8580,0.10928558881280012
6023,0.34139453127908403
21269,0.1736768519170597
9401,0.10928558881280012
16389,0.11508537011215594
12149,0.10928558881280012
25065,0.13725316823006167
7588,0.1608732818713667
10341,0.2132102005269875
7010,0.10928558881280012
27105,0.13759305641912986
17922,0.7492809653472712
23154,0.10928558881280012
8017,0.6248315235226287
10757,0.6417056557401123
20427,0.10928558881280012
6105,0.13759305641912986
2964,0.7047440386105595
12451,0.27408814178070495
1054,0.10928558881280012
15016,0.10928558881280012
23446,0.13725316823006167
6378,0.12075791618094021
2312,0.10928558881280012
15591,0.10928558881280012
6938,0.5777682216995366
21584,0.12555040301584833
4279,0.10928558881280012
26794,0.10928558881280012
10194,0.1676082204305584
11879,0.10928558881280012
4589,0.6248315235226287
24979,0.11745734799971616
4147,0.10928558881280012
19289,0.10928558881280012
28346,0.10928558881280012
135,0.10928558881280012
29606,0.20790237984706686
474,0.43261336399194755
26950,0.12340003025085752
14650,0.7752774405014136
25279,0.10928558881280012
1593,0.10928558881280012
15874,0.10928558881280012
29219,0.10928558881280012
25422,0.13759305641912986
9916,0.18036421181076925
22494,0.10928558881280012
24982,0.34139453127908403
27159,0.10928558881280012
9966,0.10928558881280012
15709,0.10928558881280012
10318,0.10928558881280012
3585,0.10928558881280012
18595,0.10928558881280012
17271,0.10928558881280012
17733,0.6417056557401123
9613,0.10928558881280012
10999,0.10718377377920132
16966,0.13759305641912986
23386,0.6204028657912249
16962,0.10928558881280012
16069,0.1608732818713667
23542,0.10928558881280012
11668,0.1676082204305584
17950,0.10928558881280012
29187,0.1736768519170597
685,0.10928558881280012
19606,0.3500716118494123
24930,0.3949416719959097
21962,0.11508537011215594
2728,0.20790237984706686
20200,0.11508537011215594
1843,0.10928558881280012
1257,0.13725316823006167
6854,0.10928558881280012
28562,0.10928558881280012
640,0.10928558881280012
9650,0.10928558881280012
7104,0.10928558881280012
24691,0.10928558881280012
19143,0.12974105038178743
4380,0.34139453127908403
25998,0.10928558881280012
22034,0.10928558881280012
18170,0.6566894258365605
25405,0.10928558881280012
1444,0.13759305641912986
23688,0.7752774405014136
11041,0.5777682216995366
4980,0.10951374565479206
13394,0.10928558881280012
4753,0.5071286461307694
15061,0.5612782210710019
26738,0.12340003025085752
10121,0.7752774405014136
7004,0.15724011417230346
25595,0.10928558881280012
26942,0.12075791618094021
16312,0.10928558881280012
25330,0.4212188768794508
1281,0.10928558881280012
719,0.34139453127908403
12068,0.20790237984706686
29923,0.34139453127908403
27342,0.12555040301584833
29452,0.7847959441939358
4488,0.13759305641912986
10043,0.774799092970069
24807,0.1602450825812076
15516,0.13759305641912986
6142,0.10928558881280012
29436,0.1736768519170597
29533,0.13759305641912986
16681,0.10928558881280012
28798,0.13725316823006167
18464,0.10928558881280012
6950,0.15724011417230346
10045,0.34139453127908403
12517,0.20790237984706686
18147,0.10928558881280012
17088,0.3954807661937164
1151,0.13759305641912986
28648,0.13725316823006167
20946,0.13759305641912986
14281,0.7752774405014136
976,0.10928558881280012
180,0.20790237984706686
28218,0.10928558881280012
26573,0.10928558881280012
5812,0.10928558881280012
22239,0.13725316823006167
21868,0.20790237984706686
28467,0.13725316823006167
9587,0.10928558881280012
17721,0.1780408067904309
28506,0.13759305641912986
7224,0.2995764277138921
24289,0.09233007771694927
18846,0.1676082204305584
8577,0.4212188768794508
17061,0.09959287322657823
6797,0.23368847426852105
14140,0.4615933388640325
967,0.1893014054331437
21272,0.10928558881280012
21888,0.10928558881280012
25481,0.10928558881280012
24492,0.11508537011215594
6249,0.10787277190672599
7197,0.11508537011215594
24920,0.29268829919479844
23956,0.1836423208518358
11822,0.3217767381576335
2745,0.10928558881280012
3378,0.10928558881280012
13545,0.1809280086554866
4310,0.13759305641912986
16230,0.09991027507407664
10995,0.4381752142466156
1841,0.10928558881280012
18390,0.10928558881280012
22825,0.10928558881280012
3195,0.6292388240421607
4577,0.2852847272020025
18707,0.7847959441939358
24485,0.11788483583859878
14703,0.13759305641912986
27946,0.13759305641912986
821,0.13759305641912986
14862,0.815324148230164
7006,0.10928558881280012
23263,0.11788483583859878
12288,0.1664600603452772
2916,0.3357811407917913
16370,0.10928558881280012
14691,0.10928558881280012
11324,0.1608732818713667
16484,0.09233007771694927
19284,0.10928558881280012
6149,0.3217767381576335
7732,0.12340003025085752
210,0.1608732818713667
5583,0.12576898287821867
6144,0.10928558881280012
2416,0.10928558881280012
20986,0.10928558881280012
20902,0.10928558881280012
12727,0.12340003025085752
14702,0.12075791618094021
15007,0.13725316823006167
19644,0.10928558881280012
29717,0.6417056557401123
24089,0.10928558881280012
24803,0.10928558881280012
10863,0.34139453127908403
9860,0.18036421181076925
9054,0.13759305641912986
28054,0.10928558881280012
29437,0.4381752142466156
16374,0.10928558881280012
21740,0.6248315235226287
22887,0.3223661257198062
8333,0.10928558881280012
19366,0.13759305641912986
22985,0.13759305641912986
26885,0.11508537011215594
22769,0.12974105038178743
25897,0.18036421181076925
28832,0.10928558881280012
23119,0.29268829919479844
13062,0.13446262256802344
15463,0.13759305641912986
25365,0.10928558881280012
14742,0.1608732818713667
652,0.10951374565479206
3051,0.10928558881280012
16040,0.8572421353353864
1234,0.13759305641912986
14351,0.10928558881280012
22904,0.10928558881280012
23280,0.13725316823006167
23648,0.10951374565479206
10401,0.1676082204305584
12461,0.10928558881280012
2670,0.17598509790346084
19758,0.2427870054928186
21638,0.31263836230368525
15485,0.34139453127908403
10425,0.7752774405014136
23352,0.10718377377920132
29065,0.7041608546558673
16134,0.10928558881280012
10009,0.2852847272020025
26390,0.13725316823006167
25053,0.10928558881280012
11276,0.2427870054928186
13554,0.13759305641912986
9219,0.13759305641912986
872,0.10928558881280012
13098,0.13725316823006167
13728,0.10928558881280012
2383,0.13759305641912986
1825,0.2746665562729605
23170,0.7752774405014136
23165,0.13759305641912986
24302,0.12555040301584833
2394,0.22708773433018128
3964,0.7752774405014136
25791,0.13759305641912986
24049,0.13759305641912986
5434,0.13759305641912986
10678,0.4377254768531836
28107,0.13725316823006167
11273,0.5730298061051003
20677,0.13759305641912986
16171,0.1608732818713667
29759,0.3217767381576335
18492,0.10928558881280012
15053,0.3949416719959097
12964,0.6248315235226287
13078,0.15990352905885988
22086,0.10928558881280012
18515,0.6417056557401123
26228,0.10928558881280012
11807,0.10928558881280012
11399,0.10928558881280012
851,0.7775320584175951
25527,0.13725316823006167
12849,0.10928558881280012
24347,0.10928558881280012
29242,0.3500716118494123
311,0.13759305641912986
20701,0.10928558881280012
6666,0.2823022724386603
287,0.6248315235226287
17413,0.10928558881280012
27586,0.4381752142466156
18424,0.12075791618094021
11918,0.2681105985591023
586,0.1676082204305584
17607,0.10928558881280012
2197,0.10928558881280012
1986,0.491770034417061
25723,0.10928558881280012
21846,0.10928558881280012
6325,0.13759305641912986
22395,0.10928558881280012
26078,0.10928558881280012
4738,0.10928558881280012
2472,0.7752774405014136
23926,0.1736768519170597
1665,0.13759305641912986
22409,0.10928558881280012
28110,0.1608732818713667
23546,0.12555040301584833
4992,0.10928558881280012
24366,0.13759305641912986
23007,0.10928558881280012
23793,0.10928558881280012
13100,0.10928558881280012
6612,0.10928558881280012
16467,0.10928558881280012
29134,0.13725316823006167
9039,0.10928558881280012
16599,0.3217767381576335
26580,0.7401119636378606
28021,0.6248315235226287
17923,0.10928558881280012
2224,0.11508537011215594
5545,0.18268937729466903
11984,0.3949416719959097
25375,0.10928558881280012
16941,0.1676082204305584
11130,0.10787277190672599
22847,0.10928558881280012
25345,0.10928558881280012
10309,0.12075791618094021
25482,0.10928558881280012
154,0.10928558881280012
28914,0.13725316823006167
17815,0.19286842735786816
5256,0.12576898287821867
24105,0.09619728478522731
29401,0.2544565205516593
16180,0.13759305641912986
12377,0.12075791618094021
9468,0.1676082204305584
11650,0.13725316823006167
3618,0.13725316823006167
8336,0.3217767381576335
15453,0.20790237984706686
25603,0.10928558881280012
773,0.10928558881280012
18347,0.6719531053345477
12782,0.13759305641912986
10489,0.10928558881280012
19905,0.13725316823006167
3948,0.34139453127908403
26965,0.11508537011215594
1508,0.1779630208010084
14257,0.1608732818713667
4968,0.10928558881280012
27995,0.10928558881280012
3111,0.10928558881280012
874,0.13759305641912986
15883,0.10928558881280012
2982,0.1809280086554866
25910,0.13725316823006167
28327,0.10928558881280012
1759,0.10928558881280012
9906,0.34139453127908403
28461,0.13725316823006167
24544,0.10928558881280012
18838,0.10928558881280012
25796,0.10928558881280012
13980,0.10928558881280012
29331,0.10928558881280012
10594,0.3500716118494123
1643,0.10928558881280012
16344,0.3217767381576335
6020,0.6728537334336508
9290,0.5777682216995366
15461,0.10928558881280012
10668,0.11788483583859878
5330,0.1129456887374377
1681,0.11788483583859878
694,0.22803237744769303
453,0.09959287322657823
8734,0.10928558881280012
12247,0.13759305641912986
16778,0.10928558881280012
10560,0.13759305641912986
1498,0.1736768519170597
11309,0.13759305641912986
5414,0.13725316823006167
23196,0.28506552246785244
9875,0.10928558881280012
27114,0.10928558881280012
5142,0.10928558881280012
6931,0.3223661257198062
22095,0.7752774405014136
2784,0.4049273030032262
20496,0.12974105038178743
13481,0.10928558881280012
19333,0.13759305641912986
28000,0.34139453127908403
28038,0.12075791618094021
2704,0.6417056557401123
21004,0.6728537334336508
20338,0.6270556880403376
10662,0.12555040301584833
25697,0.10928558881280012
3302,0.10928558881280012
29532,0.34139453127908403
2724,0.12974105038178743
7747,0.34139453127908403
25281,0.3949416719959097
17558,0.13725316823006167
20841,0.28124550268038906
19160,0.13725316823006167
4168,0.10928558881280012
4632,0.10928558881280012
8428,0.10928558881280012
5959,0.13759305641912986
15122,0.10928558881280012
29542,0.3429864958037093
21392,0.13759305641912986
19220,0.13725316823006167
832,0.6712172555803464
27835,0.10928558881280012
19633,0.13725316823006167
27889,0.38289795306483937
4191,0.10928558881280012
17677,0.5655228781857563
10272,0.10928558881280012
15882,0.10928558881280012
16664,0.10928558881280012
20659,0.10928558881280012
23216,0.7431148157948921
23474,0.09823382733740132
3330,0.1736768519170597
11421,0.13725316823006167
1809,0.10928558881280012
6310,0.10928558881280012
27487,0.10928558881280012
6605,0.28008777335298046
20585,0.3357811407917913
23483,0.18036421181076925
2067,0.34139453127908403
5329,0.13759305641912986
18360,0.3217767381576335
